"Module","gene_id","gene_name"
"NasalRNAseq_mod1","ENSG00000113303","BTNL8"
"NasalRNAseq_mod1","ENSG00000113368","LMNB1"
"NasalRNAseq_mod1","ENSG00000113532","ST8SIA4"
"NasalRNAseq_mod1","ENSG00000113555","PCDH12"
"NasalRNAseq_mod1","ENSG00000113600","C9"
"NasalRNAseq_mod1","ENSG00000113721","PDGFRB"
"NasalRNAseq_mod1","ENSG00000113739","STC2"
"NasalRNAseq_mod1","ENSG00000113749","HRH2"
"NasalRNAseq_mod1","ENSG00000114013","CD86"
"NasalRNAseq_mod1","ENSG00000114268","PFKFB4"
"NasalRNAseq_mod1","ENSG00000114626","ABTB1"
"NasalRNAseq_mod1","ENSG00000114737","CISH"
"NasalRNAseq_mod1","ENSG00000115008","IL1A"
"NasalRNAseq_mod1","ENSG00000115009","CCL20"
"NasalRNAseq_mod1","ENSG00000115155","OTOF"
"NasalRNAseq_mod1","ENSG00000115165","CYTIP"
"NasalRNAseq_mod1","ENSG00000115232","ITGA4"
"NasalRNAseq_mod1","ENSG00000115266","APC2"
"NasalRNAseq_mod1","ENSG00000115267","IFIH1"
"NasalRNAseq_mod1","ENSG00000115271","GCA"
"NasalRNAseq_mod1","ENSG00000115318","LOXL3"
"NasalRNAseq_mod1","ENSG00000115415","STAT1"
"NasalRNAseq_mod1","ENSG00000115590","IL1R2"
"NasalRNAseq_mod1","ENSG00000115594","IL1R1"
"NasalRNAseq_mod1","ENSG00000115598","IL1RL2"
"NasalRNAseq_mod1","ENSG00000115602","IL1RL1"
"NasalRNAseq_mod1","ENSG00000115604","IL18R1"
"NasalRNAseq_mod1","ENSG00000115607","IL18RAP"
"NasalRNAseq_mod1","ENSG00000115756","HPCAL1"
"NasalRNAseq_mod1","ENSG00000115828","QPCT"
"NasalRNAseq_mod1","ENSG00000115844","DLX2"
"NasalRNAseq_mod1","ENSG00000115850","LCT"
"NasalRNAseq_mod1","ENSG00000115896","PLCL1"
"NasalRNAseq_mod1","ENSG00000115919","KYNU"
"NasalRNAseq_mod1","ENSG00000115935","WIPF1"
"NasalRNAseq_mod1","ENSG00000115956","PLEK"
"NasalRNAseq_mod1","ENSG00000116017","ARID3A"
"NasalRNAseq_mod1","ENSG00000116337","AMPD2"
"NasalRNAseq_mod1","ENSG00000116514","RNF19B"
"NasalRNAseq_mod1","ENSG00000116679","IVNS1ABP"
"NasalRNAseq_mod1","ENSG00000116701","NCF2"
"NasalRNAseq_mod1","ENSG00000116717","GADD45A"
"NasalRNAseq_mod1","ENSG00000116741","RGS2"
"NasalRNAseq_mod1","ENSG00000116852","KIF21B"
"NasalRNAseq_mod1","ENSG00000116871","MAP7D1"
"NasalRNAseq_mod1","ENSG00000116954","RRAGC"
"NasalRNAseq_mod1","ENSG00000117009","KMO"
"NasalRNAseq_mod1","ENSG00000117013","KCNQ4"
"NasalRNAseq_mod1","ENSG00000117090","SLAMF1"
"NasalRNAseq_mod1","ENSG00000117091","CD48"
"NasalRNAseq_mod1","ENSG00000117115","PADI2"
"NasalRNAseq_mod1","ENSG00000117228","GBP1"
"NasalRNAseq_mod1","ENSG00000117594","HSD11B1"
"NasalRNAseq_mod1","ENSG00000117601","SERPINC1"
"NasalRNAseq_mod1","ENSG00000118113","MMP8"
"NasalRNAseq_mod1","ENSG00000118137","APOA1"
"NasalRNAseq_mod1","ENSG00000118160","SLC8A2"
"NasalRNAseq_mod1","ENSG00000118263","KLF7"
"NasalRNAseq_mod1","ENSG00000118308","LRMP"
"NasalRNAseq_mod1","ENSG00000118432","CNR1"
"NasalRNAseq_mod1","ENSG00000118473","SGIP1"
"NasalRNAseq_mod1","ENSG00000118503","TNFAIP3"
"NasalRNAseq_mod1","ENSG00000118508","RAB32"
"NasalRNAseq_mod1","ENSG00000118514","ALDH8A1"
"NasalRNAseq_mod1","ENSG00000118515","SGK1"
"NasalRNAseq_mod1","ENSG00000118520","ARG1"
"NasalRNAseq_mod1","ENSG00000118785","SPP1"
"NasalRNAseq_mod1","ENSG00000118971","CCND2"
"NasalRNAseq_mod1","ENSG00000119121","TRPM6"
"NasalRNAseq_mod1","ENSG00000119403","PHF19"
"NasalRNAseq_mod1","ENSG00000119457","SLC46A2"
"NasalRNAseq_mod1","ENSG00000119508","NR4A3"
"NasalRNAseq_mod1","ENSG00000119535","CSF3R"
"NasalRNAseq_mod1","ENSG00000119686","FLVCR2"
"NasalRNAseq_mod1","ENSG00000119714","GPR68"
"NasalRNAseq_mod1","ENSG00000119915","ELOVL3"
"NasalRNAseq_mod1","ENSG00000119917","IFIT3"
"NasalRNAseq_mod1","ENSG00000119922","IFIT2"
"NasalRNAseq_mod1","ENSG00000119973","PRLHR"
"NasalRNAseq_mod1","ENSG00000120063","GNA13"
"NasalRNAseq_mod1","ENSG00000120129","DUSP1"
"NasalRNAseq_mod1","ENSG00000120156","TEK"
"NasalRNAseq_mod1","ENSG00000120215","MLANA"
"NasalRNAseq_mod1","ENSG00000120217","CD274"
"NasalRNAseq_mod1","ENSG00000120280","CXorf21"
"NasalRNAseq_mod1","ENSG00000120337","TNFSF18"
"NasalRNAseq_mod1","ENSG00000120594","PLXDC2"
"NasalRNAseq_mod1","ENSG00000120659","TNFSF11"
"NasalRNAseq_mod1","ENSG00000120708","TGFBI"
"NasalRNAseq_mod1","ENSG00000120738","EGR1"
"NasalRNAseq_mod1","ENSG00000120833","SOCS2"
"NasalRNAseq_mod1","ENSG00000120913","PDLIM2"
"NasalRNAseq_mod1","ENSG00000120949","TNFRSF8"
"NasalRNAseq_mod1","ENSG00000121060","TRIM25"
"NasalRNAseq_mod1","ENSG00000121068","TBX2"
"NasalRNAseq_mod1","ENSG00000121281","ADCY7"
"NasalRNAseq_mod1","ENSG00000121446","RGSL1"
"NasalRNAseq_mod1","ENSG00000121454","LHX4"
"NasalRNAseq_mod1","ENSG00000121742","GJB6"
"NasalRNAseq_mod1","ENSG00000121797","CCRL2"
"NasalRNAseq_mod1","ENSG00000121807","CCR2"
"NasalRNAseq_mod1","ENSG00000121933","TMIGD3"
"NasalRNAseq_mod1","ENSG00000121966","CXCR4"
"NasalRNAseq_mod1","ENSG00000122025","FLT3"
"NasalRNAseq_mod1","ENSG00000122121","XPNPEP2"
"NasalRNAseq_mod1","ENSG00000122122","SASH3"
"NasalRNAseq_mod1","ENSG00000122254","HS3ST2"
"NasalRNAseq_mod1","ENSG00000122641","INHBA"
"NasalRNAseq_mod1","ENSG00000122691","TWIST1"
"NasalRNAseq_mod1","ENSG00000122733","PHF24"
"NasalRNAseq_mod1","ENSG00000122861","PLAU"
"NasalRNAseq_mod1","ENSG00000122862","SRGN"
"NasalRNAseq_mod1","ENSG00000122877","EGR2"
"NasalRNAseq_mod1","ENSG00000123146","ADGRE5"
"NasalRNAseq_mod1","ENSG00000123329","ARHGAP9"
"NasalRNAseq_mod1","ENSG00000123338","NCKAP1L"
"NasalRNAseq_mod1","ENSG00000123342","MMP19"
"NasalRNAseq_mod1","ENSG00000123358","NR4A1"
"NasalRNAseq_mod1","ENSG00000123360","PDE1B"
"NasalRNAseq_mod1","ENSG00000123405","NFE2"
"NasalRNAseq_mod1","ENSG00000123496","IL13RA2"
"NasalRNAseq_mod1","ENSG00000123500","COL10A1"
"NasalRNAseq_mod1","ENSG00000123610","TNFAIP6"
"NasalRNAseq_mod1","ENSG00000123685","BATF3"
"NasalRNAseq_mod1","ENSG00000123689","G0S2"
"NasalRNAseq_mod1","ENSG00000123700","KCNJ2"
"NasalRNAseq_mod1","ENSG00000123838","C4BPA"
"NasalRNAseq_mod1","ENSG00000124003","MOGAT1"
"NasalRNAseq_mod1","ENSG00000124102","PI3"
"NasalRNAseq_mod1","ENSG00000124103","FAM209A"
"NasalRNAseq_mod1","ENSG00000124126","PREX1"
"NasalRNAseq_mod1","ENSG00000124134","KCNS1"
"NasalRNAseq_mod1","ENSG00000124216","SNAI1"
"NasalRNAseq_mod1","ENSG00000124233","SEMG1"
"NasalRNAseq_mod1","ENSG00000124256","ZBP1"
"NasalRNAseq_mod1","ENSG00000124391","IL17C"
"NasalRNAseq_mod1","ENSG00000124449","IRGC"
"NasalRNAseq_mod1","ENSG00000124469","CEACAM8"
"NasalRNAseq_mod1","ENSG00000124491","F13A1"
"NasalRNAseq_mod1","ENSG00000124657","OR2B6"
"NasalRNAseq_mod1","ENSG00000124731","TREM1"
"NasalRNAseq_mod1","ENSG00000124762","CDKN1A"
"NasalRNAseq_mod1","ENSG00000124772","CPNE5"
"NasalRNAseq_mod1","ENSG00000124785","NRN1"
"NasalRNAseq_mod1","ENSG00000124875","CXCL6"
"NasalRNAseq_mod1","ENSG00000124882","EREG"
"NasalRNAseq_mod1","ENSG00000125245","GPR18"
"NasalRNAseq_mod1","ENSG00000125347","IRF1"
"NasalRNAseq_mod1","ENSG00000125430","HS3ST3B1"
"NasalRNAseq_mod1","ENSG00000125462","C1orf61"
"NasalRNAseq_mod1","ENSG00000125505","MBOAT7"
"NasalRNAseq_mod1","ENSG00000125510","OPRL1"
"NasalRNAseq_mod1","ENSG00000125538","IL1B"
"NasalRNAseq_mod1","ENSG00000125657","TNFSF9"
"NasalRNAseq_mod1","ENSG00000125735","TNFSF14"
"NasalRNAseq_mod1","ENSG00000125740","FOSB"
"NasalRNAseq_mod1","ENSG00000125744","RTN2"
"NasalRNAseq_mod1","ENSG00000125753","VASP"
"NasalRNAseq_mod1","ENSG00000125772","GPCPD1"
"NasalRNAseq_mod1","ENSG00000125810","CD93"
"NasalRNAseq_mod1","ENSG00000125900","SIRPD"
"NasalRNAseq_mod1","ENSG00000125910","S1PR4"
"NasalRNAseq_mod1","ENSG00000126246","IGFLR1"
"NasalRNAseq_mod1","ENSG00000126251","GPR42"
"NasalRNAseq_mod1","ENSG00000126262","FFAR2"
"NasalRNAseq_mod1","ENSG00000126264","HCST"
"NasalRNAseq_mod1","ENSG00000126266","FFAR1"
"NasalRNAseq_mod1","ENSG00000126353","CCR7"
"NasalRNAseq_mod1","ENSG00000126550","HTN1"
"NasalRNAseq_mod1","ENSG00000126583","PRKCG"
"NasalRNAseq_mod1","ENSG00000126759","CFP"
"NasalRNAseq_mod1","ENSG00000126785","RHOJ"
"NasalRNAseq_mod1","ENSG00000126860","EVI2A"
"NasalRNAseq_mod1","ENSG00000126882","FAM78A"
"NasalRNAseq_mod1","ENSG00000127084","FGD3"
"NasalRNAseq_mod1","ENSG00000127129","EDN2"
"NasalRNAseq_mod1","ENSG00000127311","HELB"
"NasalRNAseq_mod1","ENSG00000127412","TRPV5"
"NasalRNAseq_mod1","ENSG00000127507","ADGRE2"
"NasalRNAseq_mod1","ENSG00000127528","KLF2"
"NasalRNAseq_mod1","ENSG00000127666","TICAM1"
"NasalRNAseq_mod1","ENSG00000127831","VIL1"
"NasalRNAseq_mod1","ENSG00000127946","HIP1"
"NasalRNAseq_mod1","ENSG00000127951","FGL2"
"NasalRNAseq_mod1","ENSG00000128011","LRFN1"
"NasalRNAseq_mod1","ENSG00000128016","ZFP36"
"NasalRNAseq_mod1","ENSG00000128045","RASL11B"
"NasalRNAseq_mod1","ENSG00000128165","ADM2"
"NasalRNAseq_mod1","ENSG00000128271","ADORA2A"
"NasalRNAseq_mod1","ENSG00000128340","RAC2"
"NasalRNAseq_mod1","ENSG00000128342","LIF"
"NasalRNAseq_mod1","ENSG00000128383","APOBEC3A"
"NasalRNAseq_mod1","ENSG00000128482","RNF112"
"NasalRNAseq_mod1","ENSG00000128564","VGF"
"NasalRNAseq_mod1","ENSG00000128805","ARHGAP22"
"NasalRNAseq_mod1","ENSG00000128815","WDFY4"
"NasalRNAseq_mod1","ENSG00000128917","DLL4"
"NasalRNAseq_mod1","ENSG00000128918","ALDH1A2"
"NasalRNAseq_mod1","ENSG00000129226","CD68"
"NasalRNAseq_mod1","ENSG00000129244","ATP1B2"
"NasalRNAseq_mod1","ENSG00000129355","CDKN2D"
"NasalRNAseq_mod1","ENSG00000129450","SIGLEC9"
"NasalRNAseq_mod1","ENSG00000129467","ADCY4"
"NasalRNAseq_mod1","ENSG00000129667","RHBDF2"
"NasalRNAseq_mod1","ENSG00000129749","CHRNA10"
"NasalRNAseq_mod1","ENSG00000129993","CBFA2T3"
"NasalRNAseq_mod1","ENSG00000130052","STARD8"
"NasalRNAseq_mod1","ENSG00000130066","SAT1"
"NasalRNAseq_mod1","ENSG00000130270","ATP8B3"
"NasalRNAseq_mod1","ENSG00000130368","MAS1"
"NasalRNAseq_mod1","ENSG00000130475","FCHO1"
"NasalRNAseq_mod1","ENSG00000130489","SCO2"
"NasalRNAseq_mod1","ENSG00000130508","PXDN"
"NasalRNAseq_mod1","ENSG00000130561","SAG"
"NasalRNAseq_mod1","ENSG00000130589","HELZ2"
"NasalRNAseq_mod1","ENSG00000130592","LSP1"
"NasalRNAseq_mod1","ENSG00000130595","TNNT3"
"NasalRNAseq_mod1","ENSG00000130755","GMFG"
"NasalRNAseq_mod1","ENSG00000130766","SESN2"
"NasalRNAseq_mod1","ENSG00000130768","SMPDL3B"
"NasalRNAseq_mod1","ENSG00000130775","THEMIS2"
"NasalRNAseq_mod1","ENSG00000130830","MPP1"
"NasalRNAseq_mod1","ENSG00000131042","LILRB2"
"NasalRNAseq_mod1","ENSG00000131126","TEX101"
"NasalRNAseq_mod1","ENSG00000131236","CAP1"
"NasalRNAseq_mod1","ENSG00000131355","ADGRE3"
"NasalRNAseq_mod1","ENSG00000131379","C3orf20"
"NasalRNAseq_mod1","ENSG00000131459","GFPT2"
"NasalRNAseq_mod1","ENSG00000131471","AOC3"
"NasalRNAseq_mod1","ENSG00000131669","NINJ1"
"NasalRNAseq_mod1","ENSG00000131759","RARA"
"NasalRNAseq_mod1","ENSG00000131873","CHSY1"
"NasalRNAseq_mod1","ENSG00000132185","FCRLA"
"NasalRNAseq_mod1","ENSG00000132205","EMILIN2"
"NasalRNAseq_mod1","ENSG00000132334","PTPRE"
"NasalRNAseq_mod1","ENSG00000132359","RAP1GAP2"
"NasalRNAseq_mod1","ENSG00000132510","KDM6B"
"NasalRNAseq_mod1","ENSG00000132514","CLEC10A"
"NasalRNAseq_mod1","ENSG00000132688","NES"
"NasalRNAseq_mod1","ENSG00000132704","FCRL2"
"NasalRNAseq_mod1","ENSG00000132718","SYT11"
"NasalRNAseq_mod1","ENSG00000132965","ALOX5AP"
"NasalRNAseq_mod1","ENSG00000133048","CHI3L1"
"NasalRNAseq_mod1","ENSG00000133055","MYBPH"
"NasalRNAseq_mod1","ENSG00000133063","CHIT1"
"NasalRNAseq_mod1","ENSG00000133106","EPSTI1"
"NasalRNAseq_mod1","ENSG00000133116","KL"
"NasalRNAseq_mod1","ENSG00000133169","BEX1"
"NasalRNAseq_mod1","ENSG00000133246","PRAM1"
"NasalRNAseq_mod1","ENSG00000133317","LGALS12"
"NasalRNAseq_mod1","ENSG00000133454","MYO18B"
"NasalRNAseq_mod1","ENSG00000133574","GIMAP4"
"NasalRNAseq_mod1","ENSG00000133800","LYVE1"
"NasalRNAseq_mod1","ENSG00000134070","IRAK2"
"NasalRNAseq_mod1","ENSG00000134183","GNAT2"
"NasalRNAseq_mod1","ENSG00000134242","PTPN22"
"NasalRNAseq_mod1","ENSG00000134249","ADAM30"
"NasalRNAseq_mod1","ENSG00000134321","RSAD2"
"NasalRNAseq_mod1","ENSG00000134323","MYCN"
"NasalRNAseq_mod1","ENSG00000134326","CMPK2"
"NasalRNAseq_mod1","ENSG00000134363","FST"
"NasalRNAseq_mod1","ENSG00000134489","HRH4"
"NasalRNAseq_mod1","ENSG00000134516","DOCK2"
"NasalRNAseq_mod1","ENSG00000134571","MYBPC3"
"NasalRNAseq_mod1","ENSG00000134594","RAB33A"
"NasalRNAseq_mod1","ENSG00000134755","DSC2"
"NasalRNAseq_mod1","ENSG00000134760","DSG1"
"NasalRNAseq_mod1","ENSG00000134802","SLC43A3"
"NasalRNAseq_mod1","ENSG00000134830","C5AR2"
"NasalRNAseq_mod1","ENSG00000135047","CTSL"
"NasalRNAseq_mod1","ENSG00000135074","ADAM19"
"NasalRNAseq_mod1","ENSG00000135077","HAVCR2"
"NasalRNAseq_mod1","ENSG00000135083","CCNJL"
"NasalRNAseq_mod1","ENSG00000135094","SDS"
"NasalRNAseq_mod1","ENSG00000135114","OASL"
"NasalRNAseq_mod1","ENSG00000135312","HTR1B"
"NasalRNAseq_mod1","ENSG00000135334","AKIRIN2"
"NasalRNAseq_mod1","ENSG00000135409","AMHR2"
"NasalRNAseq_mod1","ENSG00000135424","ITGA7"
"NasalRNAseq_mod1","ENSG00000135439","AGAP2"
"NasalRNAseq_mod1","ENSG00000135604","STX11"
"NasalRNAseq_mod1","ENSG00000135625","EGR4"
"NasalRNAseq_mod1","ENSG00000135636","DYSF"
"NasalRNAseq_mod1","ENSG00000135747","ZNF670-ZNF695"
"NasalRNAseq_mod1","ENSG00000135838","NPL"
"NasalRNAseq_mod1","ENSG00000135899","SP110"
"NasalRNAseq_mod1","ENSG00000135905","DOCK10"
"NasalRNAseq_mod1","ENSG00000135919","SERPINE2"
"NasalRNAseq_mod1","ENSG00000136040","PLXNC1"
"NasalRNAseq_mod1","ENSG00000136160","EDNRB"
"NasalRNAseq_mod1","ENSG00000136167","LCP1"
"NasalRNAseq_mod1","ENSG00000136231","IGF2BP3"
"NasalRNAseq_mod1","ENSG00000136244","IL6"
"NasalRNAseq_mod1","ENSG00000136250","AOAH"
"NasalRNAseq_mod1","ENSG00000136286","MYO1G"
"NasalRNAseq_mod1","ENSG00000136371","MTHFS"
"NasalRNAseq_mod1","ENSG00000136404","TM6SF1"
"NasalRNAseq_mod1","ENSG00000136490","LIMD2"
"NasalRNAseq_mod1","ENSG00000136535","TBR1"
"NasalRNAseq_mod1","ENSG00000136541","ERMN"
"NasalRNAseq_mod1","ENSG00000136630","HLX"
"NasalRNAseq_mod1","ENSG00000136634","IL10"
"NasalRNAseq_mod1","ENSG00000136689","IL1RN"
"NasalRNAseq_mod1","ENSG00000136696","IL36B"
"NasalRNAseq_mod1","ENSG00000136697","IL1F10"
"NasalRNAseq_mod1","ENSG00000136732","GYPC"
"NasalRNAseq_mod1","ENSG00000136867","SLC31A2"
"NasalRNAseq_mod1","ENSG00000136869","TLR4"
"NasalRNAseq_mod1","ENSG00000136931","NR5A1"
"NasalRNAseq_mod1","ENSG00000136997","MYC"
"NasalRNAseq_mod1","ENSG00000136999","NOV"
"NasalRNAseq_mod1","ENSG00000137193","PIM1"
"NasalRNAseq_mod1","ENSG00000137225","CAPN11"
"NasalRNAseq_mod1","ENSG00000137265","IRF4"
"NasalRNAseq_mod1","ENSG00000137270","GCM1"
"NasalRNAseq_mod1","ENSG00000137331","IER3"
"NasalRNAseq_mod1","ENSG00000137404","NRM"
"NasalRNAseq_mod1","ENSG00000137462","TLR2"
"NasalRNAseq_mod1","ENSG00000137474","MYO7A"
"NasalRNAseq_mod1","ENSG00000137507","LRRC32"
"NasalRNAseq_mod1","ENSG00000137571","SLCO5A1"
"NasalRNAseq_mod1","ENSG00000137575","SDCBP"
"NasalRNAseq_mod1","ENSG00000137726","FXYD6"
"NasalRNAseq_mod1","ENSG00000137731","FXYD2"
"NasalRNAseq_mod1","ENSG00000137752","CASP1"
"NasalRNAseq_mod1","ENSG00000137757","CASP5"
"NasalRNAseq_mod1","ENSG00000137801","THBS1"
"NasalRNAseq_mod1","ENSG00000137841","PLCB2"
"NasalRNAseq_mod1","ENSG00000137869","CYP19A1"
"NasalRNAseq_mod1","ENSG00000137877","SPTBN5"
"NasalRNAseq_mod1","ENSG00000138061","CYP1B1"
"NasalRNAseq_mod1","ENSG00000138079","SLC3A1"
"NasalRNAseq_mod1","ENSG00000138080","EMILIN1"
"NasalRNAseq_mod1","ENSG00000138111","MFSD13A"
"NasalRNAseq_mod1","ENSG00000138185","ENTPD1"
"NasalRNAseq_mod1","ENSG00000138378","STAT4"
"NasalRNAseq_mod1","ENSG00000138496","PARP9"
"NasalRNAseq_mod1","ENSG00000138621","PPCDC"
"NasalRNAseq_mod1","ENSG00000138623","SEMA7A"
"NasalRNAseq_mod1","ENSG00000138646","HERC5"
"NasalRNAseq_mod1","ENSG00000138650","PCDH10"
"NasalRNAseq_mod1","ENSG00000138678","GPAT3"
"NasalRNAseq_mod1","ENSG00000138685","FGF2"
"NasalRNAseq_mod1","ENSG00000138829","FBN2"
"NasalRNAseq_mod1","ENSG00000138964","PARVG"
"NasalRNAseq_mod1","ENSG00000139219","COL2A1"
"NasalRNAseq_mod1","ENSG00000139278","GLIPR1"
"NasalRNAseq_mod1","ENSG00000139318","DUSP6"
"NasalRNAseq_mod1","ENSG00000139549","DHH"
"NasalRNAseq_mod1","ENSG00000139572","GPR84"
"NasalRNAseq_mod1","ENSG00000139722","VPS37B"
"NasalRNAseq_mod1","ENSG00000139725","RHOF"
"NasalRNAseq_mod1","ENSG00000139890","REM2"
"NasalRNAseq_mod1","ENSG00000139908","TSSK4"
"NasalRNAseq_mod1","ENSG00000140015","KCNH5"
"NasalRNAseq_mod1","ENSG00000140030","GPR65"
"NasalRNAseq_mod1","ENSG00000140090","SLC24A4"
"NasalRNAseq_mod1","ENSG00000140107","SLC25A47"
"NasalRNAseq_mod1","ENSG00000140199","SLC12A6"
"NasalRNAseq_mod1","ENSG00000140332","TLE3"
"NasalRNAseq_mod1","ENSG00000140368","PSTPIP1"
"NasalRNAseq_mod1","ENSG00000140379","BCL2A1"
"NasalRNAseq_mod1","ENSG00000140465","CYP1A1"
"NasalRNAseq_mod1","ENSG00000140506","LMAN1L"
"NasalRNAseq_mod1","ENSG00000140564","FURIN"
"NasalRNAseq_mod1","ENSG00000140678","ITGAX"
"NasalRNAseq_mod1","ENSG00000140749","IGSF6"
"NasalRNAseq_mod1","ENSG00000140839","CLEC18B"
"NasalRNAseq_mod1","ENSG00000140853","NLRC5"
"NasalRNAseq_mod1","ENSG00000140859","KIFC3"
"NasalRNAseq_mod1","ENSG00000140931","CMTM3"
"NasalRNAseq_mod1","ENSG00000140932","CMTM2"
"NasalRNAseq_mod1","ENSG00000140961","OSGIN1"
"NasalRNAseq_mod1","ENSG00000140968","IRF8"
"NasalRNAseq_mod1","ENSG00000141086","CTRL"
"NasalRNAseq_mod1","ENSG00000141096","DPEP3"
"NasalRNAseq_mod1","ENSG00000141255","SPATA22"
"NasalRNAseq_mod1","ENSG00000141298","SSH2"
"NasalRNAseq_mod1","ENSG00000141433","ADCYAP1"
"NasalRNAseq_mod1","ENSG00000141434","MEP1B"
"NasalRNAseq_mod1","ENSG00000141458","NPC1"
"NasalRNAseq_mod1","ENSG00000141480","ARRB2"
"NasalRNAseq_mod1","ENSG00000141497","ZMYND15"
"NasalRNAseq_mod1","ENSG00000141505","ASGR1"
"NasalRNAseq_mod1","ENSG00000141506","PIK3R5"
"NasalRNAseq_mod1","ENSG00000141526","SLC16A3"
"NasalRNAseq_mod1","ENSG00000141574","SECTM1"
"NasalRNAseq_mod1","ENSG00000141682","PMAIP1"
"NasalRNAseq_mod1","ENSG00000141968","VAV1"
"NasalRNAseq_mod1","ENSG00000142025","DMRTC2"
"NasalRNAseq_mod1","ENSG00000142089","IFITM3"
"NasalRNAseq_mod1","ENSG00000142102","PGGHG"
"NasalRNAseq_mod1","ENSG00000142185","TRPM2"
"NasalRNAseq_mod1","ENSG00000142227","EMP3"
"NasalRNAseq_mod1","ENSG00000142319","SLC6A3"
"NasalRNAseq_mod1","ENSG00000142347","MYO1F"
"NasalRNAseq_mod1","ENSG00000142405","NLRP12"
"NasalRNAseq_mod1","ENSG00000142512","SIGLEC10"
"NasalRNAseq_mod1","ENSG00000142549","IGLON5"
"NasalRNAseq_mod1","ENSG00000142552","RCN3"
"NasalRNAseq_mod1","ENSG00000142583","SLC2A5"
"NasalRNAseq_mod1","ENSG00000142615","CELA2A"
"NasalRNAseq_mod1","ENSG00000142634","EFHD2"
"NasalRNAseq_mod1","ENSG00000142669","SH3BGRL3"
"NasalRNAseq_mod1","ENSG00000142694","EVA1B"
"NasalRNAseq_mod1","ENSG00000143107","FNDC7"
"NasalRNAseq_mod1","ENSG00000143110","C1orf162"
"NasalRNAseq_mod1","ENSG00000143119","CD53"
"NasalRNAseq_mod1","ENSG00000143226","FCGR2A"
"NasalRNAseq_mod1","ENSG00000143320","CRABP2"
"NasalRNAseq_mod1","ENSG00000143333","RGS16"
"NasalRNAseq_mod1","ENSG00000143382","ADAMTSL4"
"NasalRNAseq_mod1","ENSG00000143384","MCL1"
"NasalRNAseq_mod1","ENSG00000143546","S100A8"
"NasalRNAseq_mod1","ENSG00000143552","NUP210L"
"NasalRNAseq_mod1","ENSG00000143622","RIT1"
"NasalRNAseq_mod1","ENSG00000143627","PKLR"
"NasalRNAseq_mod1","ENSG00000143632","ACTA1"
"NasalRNAseq_mod1","ENSG00000143847","PPFIA4"
"NasalRNAseq_mod1","ENSG00000143851","PTPN7"
"NasalRNAseq_mod1","ENSG00000144130","NT5DC4"
"NasalRNAseq_mod1","ENSG00000144230","GPR17"
"NasalRNAseq_mod1","ENSG00000144407","PTH2R"
"NasalRNAseq_mod1","ENSG00000144550","CPNE9"
"NasalRNAseq_mod1","ENSG00000144655","CSRNP1"
"NasalRNAseq_mod1","ENSG00000144671","SLC22A14"
"NasalRNAseq_mod1","ENSG00000144802","NFKBIZ"
"NasalRNAseq_mod1","ENSG00000145107","TM4SF19"
"NasalRNAseq_mod1","ENSG00000145244","CORIN"
"NasalRNAseq_mod1","ENSG00000145384","FABP2"
"NasalRNAseq_mod1","ENSG00000145685","LHFPL2"
"NasalRNAseq_mod1","ENSG00000145708","CRHBP"
"NasalRNAseq_mod1","ENSG00000145819","ARHGAP26"
"NasalRNAseq_mod1","ENSG00000145850","TIMD4"
"NasalRNAseq_mod1","ENSG00000145901","TNIP1"
"NasalRNAseq_mod1","ENSG00000145936","KCNMB1"
"NasalRNAseq_mod1","ENSG00000146070","PLA2G7"
"NasalRNAseq_mod1","ENSG00000146094","DOK3"
"NasalRNAseq_mod1","ENSG00000146112","PPP1R18"
"NasalRNAseq_mod1","ENSG00000146122","DAAM2"
"NasalRNAseq_mod1","ENSG00000146232","NFKBIE"
"NasalRNAseq_mod1","ENSG00000146278","PNRC1"
"NasalRNAseq_mod1","ENSG00000146399","TAAR1"
"NasalRNAseq_mod1","ENSG00000146592","CREB5"
"NasalRNAseq_mod1","ENSG00000146859","TMEM140"
"NasalRNAseq_mod1","ENSG00000147065","MSN"
"NasalRNAseq_mod1","ENSG00000147119","CHST7"
"NasalRNAseq_mod1","ENSG00000147168","IL2RG"
"NasalRNAseq_mod1","ENSG00000147251","DOCK11"
"NasalRNAseq_mod1","ENSG00000147408","CSGALNACT1"
"NasalRNAseq_mod1","ENSG00000147416","ATP6V1B2"
"NasalRNAseq_mod1","ENSG00000147443","DOK2"
"NasalRNAseq_mod1","ENSG00000147454","SLC25A37"
"NasalRNAseq_mod1","ENSG00000147488","ST18"
"NasalRNAseq_mod1","ENSG00000147596","PRDM14"
"NasalRNAseq_mod1","ENSG00000147872","PLIN2"
"NasalRNAseq_mod1","ENSG00000148288","GBGT1"
"NasalRNAseq_mod1","ENSG00000148377","IDI2"
"NasalRNAseq_mod1","ENSG00000148400","NOTCH1"
"NasalRNAseq_mod1","ENSG00000148483","TMEM236"
"NasalRNAseq_mod1","ENSG00000148516","ZEB1"
"NasalRNAseq_mod1","ENSG00000148572","NRBF2"
"NasalRNAseq_mod1","ENSG00000148677","ANKRD1"
"NasalRNAseq_mod1","ENSG00000148680","HTR7"
"NasalRNAseq_mod1","ENSG00000148841","ITPRIP"
"NasalRNAseq_mod1","ENSG00000148926","ADM"
"NasalRNAseq_mod1","ENSG00000149516","MS4A3"
"NasalRNAseq_mod1","ENSG00000149781","FERMT3"
