"","name","Core","plate","trajectory_group","count","freq"
"274","EBV.pbmc","Eckalbar_UCSF","3_2","1",1,0.00636942675159236
"275","EBV.pbmc","Eckalbar_UCSF","3_2","2",1,0.00636942675159236
"276","EBV.pbmc","Eckalbar_UCSF","3_2","3",2,0.0127388535031847
"277","EBV.pbmc","Eckalbar_UCSF","3_2","4",6,0.0382165605095541
"278","EBV.pbmc","Eckalbar_UCSF","3_2","5",3,0.0191082802547771
"279","EBV.pbmc","Eckalbar_UCSF","3_3","1",1,0.00632911392405063
"280","EBV.pbmc","Eckalbar_UCSF","3_3","3",3,0.0189873417721519
"281","EBV.pbmc","Eckalbar_UCSF","3_3","4",2,0.0126582278481013
"282","EBV.pbmc","Eckalbar_UCSF","3_4","2",2,0.0124223602484472
"283","EBV.pbmc","Eckalbar_UCSF","3_4","3",4,0.0248447204968944
"284","EBV.pbmc","Eckalbar_UCSF","3_4","4",1,0.0062111801242236
"285","EBV.pbmc","Eckalbar_UCSF","3_5","2",2,0.0134228187919463
"286","EBV.pbmc","Eckalbar_UCSF","3_5","3",4,0.0268456375838926
"287","EBV.pbmc","Eckalbar_UCSF","3_5","4",1,0.00671140939597315
"288","EBV.pbmc","Eckalbar_UCSF","3_5","5",3,0.0201342281879195
"289","EBV.pbmc","Eckalbar_UCSF","3_6","1",1,0.00429184549356223
"290","EBV.pbmc","Eckalbar_UCSF","3_6","2",1,0.00429184549356223
"291","EBV.pbmc","Eckalbar_UCSF","3_6","3",4,0.0171673819742489
"292","EBV.pbmc","Eckalbar_UCSF","3_6","4",4,0.0171673819742489
"293","EBV.pbmc","Eckalbar_UCSF","3_6","5",3,0.0128755364806867
"294","EBV.pbmc","Eckalbar_UCSF","3_7","3",1,0.00641025641025641
"295","EBV.pbmc","Eckalbar_UCSF","3_7","4",7,0.0448717948717949
"296","EBV.pbmc","Eckalbar_UCSF","3_8","3",6,0.0365853658536585
"297","EBV.pbmc","Eckalbar_UCSF","3_8","4",13,0.0792682926829268
"298","EBV.pbmc","Eckalbar_UCSF","3_8","5",2,0.0121951219512195
"299","EBV.pbmc","Eckalbar_UCSF","3_9","3",1,0.00884955752212389
"300","EBV.pbmc","Eckalbar_UCSF","3_9","4",1,0.00884955752212389
"301","EBV.pbmc","Eckalbar_UCSF","3_9","5",1,0.00884955752212389
