Module (or Feature),Analysis,P value,Q value,Direction
globalmet.globalmet_mod25,Longitudinal analysis DFSO - overall shape,5.444928941970631e-4,0.0012036158713829817,Mild
globalmet.globalmet_mod25,Longitudinal analysis DFSO- overall average,0.6163014266846876,0.6313331687989483,Severe
globalmet.globalmet_mod26,Longitudinal analysis DFSO - overall shape,5.116620507848317e-7,2.6862257666203664e-6,Mild
globalmet.globalmet_mod26,Longitudinal analysis DFSO- overall average,0.0029319373745085144,0.0064811247225977685,Mild
globalmet.globalmet_mod27,Longitudinal analysis DFSO - overall shape,1.7931376400144958e-5,5.897000152288295e-5,Mild
globalmet.globalmet_mod27,Longitudinal analysis DFSO- overall average,3.281341892723251e-5,1.0213280860244283e-4,Severe
globalmet.globalmet_mod28,Longitudinal analysis DFSO - overall shape,0.2628622649571577,0.2760053782050156,Mild
globalmet.globalmet_mod28,Longitudinal analysis DFSO- overall average,0.004415220500319874,0.009271963050671735,Severe
globalmet.globalmet_mod29,Longitudinal analysis DFSO - overall shape,0.059620200322507394,0.0758802549559185,Mild
globalmet.globalmet_mod29,Longitudinal analysis DFSO- overall average,0.00919243105175848,0.0175491865533571,Severe
globalmet.globalmet_mod3,Longitudinal analysis DFSO - overall shape,2.3999793592395054e-20,5.039956654402961e-19,Mild
globalmet.globalmet_mod3,Longitudinal analysis DFSO- overall average,2.4230594285459677e-40,1.0176849599893064e-38,Mild
globalmet.globalmet_mod30,Longitudinal analysis DFSO - overall shape,0.038289661381162264,0.05360552593362717,Mild
globalmet.globalmet_mod30,Longitudinal analysis DFSO- overall average,0.23657105375499704,0.3104995080534336,Mild
globalmet.globalmet_mod31,Longitudinal analysis DFSO - overall shape,5.065057693678921e-4,0.0011818467951917482,Severe
globalmet.globalmet_mod31,Longitudinal analysis DFSO- overall average,0.558883336020005,0.5868275028210052,Mild
globalmet.globalmet_mod32,Longitudinal analysis DFSO - overall shape,2.3064168255677983e-4,6.054344167115471e-4,Mild
globalmet.globalmet_mod32,Longitudinal analysis DFSO- overall average,1.4228489958915596e-5,4.979971485620459e-5,Severe
globalmet.globalmet_mod33,Longitudinal analysis DFSO - overall shape,0.05474697559547483,0.07185540546906072,Severe
globalmet.globalmet_mod33,Longitudinal analysis DFSO- overall average,0.32266025147971844,0.3871923017756621,Severe
globalmet.globalmet_mod34,Longitudinal analysis DFSO - overall shape,6.909189115404838e-7,3.224288253855591e-6,Mild
globalmet.globalmet_mod34,Longitudinal analysis DFSO- overall average,1.2070070789038413e-5,4.608572483087395e-5,Mild
globalmet.globalmet_mod35,Longitudinal analysis DFSO - overall shape,8.47151847726435e-7,3.558037760451027e-6,Severe
globalmet.globalmet_mod35,Longitudinal analysis DFSO- overall average,2.9495020398507656e-9,1.548488570921652e-8,Severe
globalmet.globalmet_mod36,Longitudinal analysis DFSO - overall shape,6.405182921861836e-11,6.725442067954928e-10,Mild
globalmet.globalmet_mod36,Longitudinal analysis DFSO- overall average,0.08282224067196245,0.11994945200766975,Severe
globalmet.globalmet_mod37,Longitudinal analysis DFSO - overall shape,0.021952772069572357,0.03179366989386341,Severe
globalmet.globalmet_mod37,Longitudinal analysis DFSO- overall average,0.3053593257769014,0.3772085789008782,Mild
globalmet.globalmet_mod38,Longitudinal analysis DFSO - overall shape,0.05384796529090411,0.07185540546906072,Mild
globalmet.globalmet_mod38,Longitudinal analysis DFSO- overall average,0.23110812460814778,0.3104995080534336,Mild
globalmet.globalmet_mod39,Longitudinal analysis DFSO - overall shape,0.0010047582374451973,0.0021099922986349143,Mild
globalmet.globalmet_mod39,Longitudinal analysis DFSO- overall average,0.46876457961056883,0.5048233934267664,Severe
globalmet.globalmet_mod4,Longitudinal analysis DFSO - overall shape,0.0011294577205550255,0.002258915441110051,Mild
globalmet.globalmet_mod4,Longitudinal analysis DFSO- overall average,1.0921925429957563e-9,9.174417361164352e-9,Severe
globalmet.globalmet_mod40,Longitudinal analysis DFSO - overall shape,0.07900430843596032,0.09759355747971568,Severe
globalmet.globalmet_mod40,Longitudinal analysis DFSO- overall average,3.641272753432263e-7,1.5293345564415506e-6,Severe
globalmet.globalmet_mod41,Longitudinal analysis DFSO - overall shape,0.004848363821194624,0.008484636687090591,Mild
globalmet.globalmet_mod41,Longitudinal analysis DFSO- overall average,0.054501510216282,0.08804090111860939,Severe
globalmet.globalmet_mod5,Longitudinal analysis DFSO - overall shape,0.4532154053185462,0.4532154053185462,Severe
globalmet.globalmet_mod5,Longitudinal analysis DFSO- overall average,0.001892819773211068,0.004676378263227345,Severe
globalmet.globalmet_mod6,Longitudinal analysis DFSO - overall shape,1.4547261182988597e-4,4.073233131236807e-4,Severe
globalmet.globalmet_mod6,Longitudinal analysis DFSO- overall average,2.306098091031959e-18,4.842805991167114e-17,Severe
globalmet.globalmet_mod7,Longitudinal analysis DFSO - overall shape,3.0959002022913867e-21,1.3002780849623824e-19,Severe
globalmet.globalmet_mod7,Longitudinal analysis DFSO- overall average,0.12995685208188423,0.18193959291463793,Mild
globalmet.globalmet_mod8,Longitudinal analysis DFSO - overall shape,0.002214586514775417,0.0042278469827530685,Mild
globalmet.globalmet_mod8,Longitudinal analysis DFSO- overall average,7.425713888413296e-4,0.0019492498957084901,Mild
globalmet.globalmet_mod9,Longitudinal analysis DFSO - overall shape,0.19840652933790434,0.21929142716294692,Mild
globalmet.globalmet_mod9,Longitudinal analysis DFSO- overall average,0.05927710340675754,0.09220882752162284,Mild
globalmet.globalmet_mod0,Longitudinal analysis DFSO - 1|2 average,0.4288433873314821,0.6351143345106129,Mild
globalmet.globalmet_mod0,Longitudinal analysis DFSO - 1|2 shape,0.5727196299764391,0.6483618452563461,Severe
globalmet.globalmet_mod0,Longitudinal analysis DFSO - 1|3 average,0.3927546665089071,0.6037264663315479,Mild
globalmet.globalmet_mod0,Longitudinal analysis DFSO - 1|3 shape,0.024716203349970205,0.06329759394504565,Mild
globalmet.globalmet_mod0,Longitudinal analysis DFSO - 1|4 average,0.18231921786021282,0.38608775546868596,Severe
globalmet.globalmet_mod0,Longitudinal analysis DFSO - 1|4 shape,0.0010123985894587568,0.004209974332402751,Mild
globalmet.globalmet_mod0,Longitudinal analysis DFSO - 1|5 average,0.08100913374946243,0.24064447419625704,Severe
globalmet.globalmet_mod0,Longitudinal analysis DFSO - 1|5 shape,0.7227321564856476,0.7743558819489081,Severe
globalmet.globalmet_mod0,Longitudinal analysis DFSO - 2|3 average,0.5810757236171918,0.75015923335826,Severe
globalmet.globalmet_mod0,Longitudinal analysis DFSO - 2|3 shape,0.04695923963042403,0.10114297766552868,Mild
globalmet.globalmet_mod0,Longitudinal analysis DFSO - 2|4 average,0.9011319671529071,0.940401722820854,Severe
globalmet.globalmet_mod0,Longitudinal analysis DFSO - 2|4 shape,5.3188337895577694e-05,3.919140687042567e-4,Mild
globalmet.globalmet_mod0,Longitudinal analysis DFSO - 2|5 average,0.003121800815777766,0.02383920622957567,Severe
globalmet.globalmet_mod0,Longitudinal analysis DFSO - 2|5 shape,0.5104425364791997,0.5889721574759996,Mild
globalmet.globalmet_mod0,Longitudinal analysis DFSO - 3|4 average,0.7519031631908496,0.8527434614045639,Severe
globalmet.globalmet_mod0,Longitudinal analysis DFSO - 3|4 shape,0.03414012305121055,0.07750730638653207,Mild
globalmet.globalmet_mod0,Longitudinal analysis DFSO - 3|5 average,0.02995697933299034,0.12020953490308225,Severe
globalmet.globalmet_mod0,Longitudinal analysis DFSO - 3|5 shape,0.24031002262231088,0.3427109218548027,Severe
globalmet.globalmet_mod0,Longitudinal analysis DFSO - 4|5 average,0.02238192539479088,0.09624991807998809,Severe
globalmet.globalmet_mod0,Longitudinal analysis DFSO - 4|5 shape,0.03406454732959441,0.07750730638653207,Severe
globalmet.globalmet_mod1,Longitudinal analysis DFSO - 1|2 average,0.4399261995856312,0.6406146109780388,Severe
globalmet.globalmet_mod1,Longitudinal analysis DFSO - 1|2 shape,0.876783606191556,0.9025713593148371,Mild
globalmet.globalmet_mod1,Longitudinal analysis DFSO - 1|3 average,0.4289542052924854,0.6351143345106129,Severe
globalmet.globalmet_mod1,Longitudinal analysis DFSO - 1|3 shape,0.06091296361848207,0.12182592723696413,Mild
globalmet.globalmet_mod1,Longitudinal analysis DFSO - 1|4 average,0.019165010014949913,0.08749243702477134,Severe
globalmet.globalmet_mod1,Longitudinal analysis DFSO - 1|4 shape,0.7100395358161369,0.7655498947993216,Mild
globalmet.globalmet_mod1,Longitudinal analysis DFSO - 1|5 average,6.2104665622080945e-6,1.788062504129578e-4,Severe
globalmet.globalmet_mod1,Longitudinal analysis DFSO - 1|5 shape,7.289106978892529e-9,2.2330187855634157e-7,Severe
globalmet.globalmet_mod1,Longitudinal analysis DFSO - 2|3 average,0.33063576040934173,0.5488814994937689,Severe
globalmet.globalmet_mod1,Longitudinal analysis DFSO - 2|3 shape,0.420078767240788,0.5069916156354338,Mild
globalmet.globalmet_mod1,Longitudinal analysis DFSO - 2|4 average,0.009632613514005052,0.05323652386111156,Severe
globalmet.globalmet_mod1,Longitudinal analysis DFSO - 2|4 shape,0.993782605556635,0.993782605556635,Mild
globalmet.globalmet_mod1,Longitudinal analysis DFSO - 2|5 average,1.4046591511109783e-6,5.0567729439995215e-5,Severe
globalmet.globalmet_mod1,Longitudinal analysis DFSO - 2|5 shape,2.2842390811504824e-5,1.881138066829809e-4,Severe
globalmet.globalmet_mod1,Longitudinal analysis DFSO - 3|4 average,0.08940799740747435,0.2542981416104237,Severe
globalmet.globalmet_mod1,Longitudinal analysis DFSO - 3|4 shape,0.31882803153581835,0.4171581721029399,Severe
globalmet.globalmet_mod1,Longitudinal analysis DFSO - 3|5 average,4.2617609127793715e-4,0.005535895618661864,Severe
globalmet.globalmet_mod1,Longitudinal analysis DFSO - 3|5 shape,4.505858010290219e-12,4.299893678055243e-10,Severe
globalmet.globalmet_mod1,Longitudinal analysis DFSO - 4|5 average,0.01505594715577582,0.07213115367405905,Mild
globalmet.globalmet_mod1,Longitudinal analysis DFSO - 4|5 shape,2.124164794224934e-8,4.695522176707749e-7,Severe
globalmet.globalmet_mod10,Longitudinal analysis DFSO - 1|2 average,0.20656091772927476,0.41181448787798447,Severe
globalmet.globalmet_mod10,Longitudinal analysis DFSO - 1|2 shape,0.024712133897769384,0.06329759394504565,Mild
globalmet.globalmet_mod10,Longitudinal analysis DFSO - 1|3 average,0.15300210676101167,0.34548862817002635,Severe
globalmet.globalmet_mod10,Longitudinal analysis DFSO - 1|3 shape,0.8900816340899943,0.9140202599457153,Mild
globalmet.globalmet_mod10,Longitudinal analysis DFSO - 1|4 average,6.181449538700817e-8,3.7088697232204905e-06,Severe
globalmet.globalmet_mod10,Longitudinal analysis DFSO - 1|4 shape,0.11364068773929285,0.19245600342944758,Mild
globalmet.globalmet_mod10,Longitudinal analysis DFSO - 1|5 average,1.0245064256256677e-6,3.9117518069343676e-5,Severe
globalmet.globalmet_mod10,Longitudinal analysis DFSO - 1|5 shape,1.4993168197949993e-8,3.4984059128549985e-7,Severe
globalmet.globalmet_mod10,Longitudinal analysis DFSO - 2|3 average,0.3758211742105243,0.5913551650271083,Mild
globalmet.globalmet_mod10,Longitudinal analysis DFSO - 2|3 shape,0.05847599728064439,0.11807653297053194,Severe
globalmet.globalmet_mod10,Longitudinal analysis DFSO - 2|4 average,2.7502850770645748e-11,6.930718394202728e-9,Severe
globalmet.globalmet_mod10,Longitudinal analysis DFSO - 2|4 shape,0.44626171702384876,0.5309629494334744,Severe
globalmet.globalmet_mod10,Longitudinal analysis DFSO - 2|5 average,1.7544756437085828e-5,4.0193442019505714e-4,Mild
globalmet.globalmet_mod10,Longitudinal analysis DFSO - 2|5 shape,7.395463346097671e-10,3.49672313419014e-8,Severe
globalmet.globalmet_mod10,Longitudinal analysis DFSO - 3|4 average,1.57674655689235e-5,3.7484918144987944e-4,Severe
globalmet.globalmet_mod10,Longitudinal analysis DFSO - 3|4 shape,0.1646769341669181,0.25428056011068234,Mild
globalmet.globalmet_mod10,Longitudinal analysis DFSO - 3|5 average,4.479470719172328e-4,0.0055926984397981,Mild
globalmet.globalmet_mod10,Longitudinal analysis DFSO - 3|5 shape,1.9265868732485407e-6,2.303314193539932e-5,Severe
globalmet.globalmet_mod10,Longitudinal analysis DFSO - 4|5 average,0.05999240717524094,0.19332591570538,Mild
globalmet.globalmet_mod10,Longitudinal analysis DFSO - 4|5 shape,4.8779894850339815e-9,1.7072963197618933e-7,Severe
globalmet.globalmet_mod11,Longitudinal analysis DFSO - 1|2 average,0.7785325536179359,0.8688671546134625,Mild
globalmet.globalmet_mod11,Longitudinal analysis DFSO - 1|2 shape,0.09635381287888886,0.17440414600318271,Severe
globalmet.globalmet_mod11,Longitudinal analysis DFSO - 1|3 average,0.8514703767441971,0.9122896893687826,Severe
globalmet.globalmet_mod11,Longitudinal analysis DFSO - 1|3 shape,0.5207026750197277,0.5991647219405086,Severe
globalmet.globalmet_mod11,Longitudinal analysis DFSO - 1|4 average,0.01688446282329364,0.08028084210320749,Mild
globalmet.globalmet_mod11,Longitudinal analysis DFSO - 1|4 shape,0.0167417614813158,0.04595777661537671,Mild
globalmet.globalmet_mod11,Longitudinal analysis DFSO - 1|5 average,0.8696955834150928,0.9240287049022646,Mild
globalmet.globalmet_mod11,Longitudinal analysis DFSO - 1|5 shape,0.11627500194112808,0.19612650929828834,Severe
globalmet.globalmet_mod11,Longitudinal analysis DFSO - 2|3 average,0.22190055194969366,0.4281695183102818,Severe
globalmet.globalmet_mod11,Longitudinal analysis DFSO - 2|3 shape,0.18480115945707493,0.27849309198685857,Mild
globalmet.globalmet_mod11,Longitudinal analysis DFSO - 2|4 average,0.06790572040033381,0.21052250820882434,Severe
globalmet.globalmet_mod11,Longitudinal analysis DFSO - 2|4 shape,1.0791677727521143e-4,6.973084070090584e-4,Mild
globalmet.globalmet_mod11,Longitudinal analysis DFSO - 2|5 average,0.4854629776464632,0.6796481687050484,Severe
globalmet.globalmet_mod11,Longitudinal analysis DFSO - 2|5 shape,0.08770032465181576,0.165175499344227,Severe
globalmet.globalmet_mod11,Longitudinal analysis DFSO - 3|4 average,0.0027103334384582737,0.021614051471249524,Mild
globalmet.globalmet_mod11,Longitudinal analysis DFSO - 3|4 shape,0.008290795322674894,0.02622277688331064,Mild
globalmet.globalmet_mod11,Longitudinal analysis DFSO - 3|5 average,0.30737874710590585,0.5198620420851562,Mild
globalmet.globalmet_mod11,Longitudinal analysis DFSO - 3|5 shape,0.12599765466375318,0.20602681008155713,Severe
globalmet.globalmet_mod11,Longitudinal analysis DFSO - 4|5 average,0.09385855186558525,0.26048849196175644,Mild
globalmet.globalmet_mod11,Longitudinal analysis DFSO - 4|5 shape,8.995089834746043e-4,0.0038160987177710487,Severe
globalmet.globalmet_mod12,Longitudinal analysis DFSO - 1|2 average,0.5691014545931699,0.7412015021128336,Mild
globalmet.globalmet_mod12,Longitudinal analysis DFSO - 1|2 shape,5.8432882631757455e-5,4.090301784223022e-4,Severe
globalmet.globalmet_mod12,Longitudinal analysis DFSO - 1|3 average,0.8543835848805681,0.9146332344515853,Severe
globalmet.globalmet_mod12,Longitudinal analysis DFSO - 1|3 shape,0.22678594210669792,0.329585106175824,Mild
globalmet.globalmet_mod12,Longitudinal analysis DFSO - 1|4 average,0.008616668619491164,0.049126707966329716,Severe
globalmet.globalmet_mod12,Longitudinal analysis DFSO - 1|4 shape,3.964206598204487e-5,3.038179749568237e-4,Mild
globalmet.globalmet_mod12,Longitudinal analysis DFSO - 1|5 average,0.15675351685570008,0.35081604127563426,Severe
globalmet.globalmet_mod12,Longitudinal analysis DFSO - 1|5 shape,2.884807406489548e-4,0.0015942356720073817,Mild
globalmet.globalmet_mod12,Longitudinal analysis DFSO - 2|3 average,0.7761381242315475,0.8675107351977173,Mild
globalmet.globalmet_mod12,Longitudinal analysis DFSO - 2|3 shape,0.9755456458128071,0.9844648136104651,Mild
globalmet.globalmet_mod12,Longitudinal analysis DFSO - 2|4 average,0.036764583247907864,0.13910923391100272,Severe
globalmet.globalmet_mod12,Longitudinal analysis DFSO - 2|4 shape,0.008628753992310577,0.02704534833410778,Mild
globalmet.globalmet_mod12,Longitudinal analysis DFSO - 2|5 average,0.11407692087409935,0.28979217802694596,Mild
globalmet.globalmet_mod12,Longitudinal analysis DFSO - 2|5 shape,0.10206766922984192,0.1802095409402863,Mild
globalmet.globalmet_mod12,Longitudinal analysis DFSO - 3|4 average,0.019786355790898002,0.08872173771007645,Severe
globalmet.globalmet_mod12,Longitudinal analysis DFSO - 3|4 shape,0.006959732268432472,0.022659593432105725,Mild
globalmet.globalmet_mod12,Longitudinal analysis DFSO - 3|5 average,0.02606091271489872,0.10766147547794225,Mild
globalmet.globalmet_mod12,Longitudinal analysis DFSO - 3|5 shape,0.025287997009060585,0.06336774075259256,Mild
globalmet.globalmet_mod12,Longitudinal analysis DFSO - 4|5 average,0.8002711895061878,0.8870231834691328,Mild
globalmet.globalmet_mod12,Longitudinal analysis DFSO - 4|5 shape,0.4087674152439794,0.4990764953560214,Severe
globalmet.globalmet_mod13,Longitudinal analysis DFSO - 1|2 average,0.6863139768501163,0.8168230181557988,Mild
globalmet.globalmet_mod13,Longitudinal analysis DFSO - 1|2 shape,0.4325076881061596,0.5165658543380428,Severe
globalmet.globalmet_mod13,Longitudinal analysis DFSO - 1|3 average,0.8568933112490155,0.9165412327451269,Severe
globalmet.globalmet_mod13,Longitudinal analysis DFSO - 1|3 shape,0.747076304193326,0.7943596145853087,Mild
globalmet.globalmet_mod13,Longitudinal analysis DFSO - 1|4 average,0.10793706888557068,0.27983684525888697,Mild
globalmet.globalmet_mod13,Longitudinal analysis DFSO - 1|4 shape,9.608599962541991e-4,0.004035611984267637,Severe
