.threshold,recall,precision,iteration,Model
0.2823259182527993,0.8173076923076923,0.5448717948717948,1,bGLM
0.281984526516427,0.8269230769230769,0.5477707006369427,1,bGLM
0.28139673887750327,0.8269230769230769,0.5443037974683544,1,bGLM
0.2813347040568912,0.8365384615384616,0.5471698113207547,1,bGLM
0.2804562047720247,0.8365384615384616,0.54375,1,bGLM
0.2781590532048859,0.8365384615384616,0.5403726708074534,1,bGLM
0.27747805400275716,0.8365384615384616,0.5370370370370371,1,bGLM
0.2758986510884731,0.8365384615384616,0.5337423312883436,1,bGLM
0.2721521995037173,0.8461538461538461,0.5365853658536586,1,bGLM
0.2675625270245672,0.8461538461538461,0.5333333333333333,1,bGLM
0.2673602721877164,0.8557692307692307,0.536144578313253,1,bGLM
0.26550980405034874,0.8557692307692307,0.5329341317365269,1,bGLM
0.2621616140193407,0.8557692307692307,0.5297619047619048,1,bGLM
0.26128355115697366,0.8557692307692307,0.5266272189349113,1,bGLM
0.2590643422590583,0.8557692307692307,0.5235294117647059,1,bGLM
0.25575346346507255,0.8557692307692307,0.52046783625731,1,bGLM
0.25452775962107776,0.8653846153846154,0.5232558139534884,1,bGLM
0.2533033997012457,0.875,0.5260115606936416,1,bGLM
0.25291632086453986,0.8846153846153846,0.5287356321839081,1,bGLM
0.25139443874698264,0.8942307692307693,0.5314285714285715,1,bGLM
0.2509382321352853,0.9038461538461539,0.5340909090909091,1,bGLM
0.25075575311462583,0.9038461538461539,0.5310734463276836,1,bGLM
